date,price
2008-01-31,522.270833333
2008-02-01,488.382758621
2008-02-02,467.264492754
2008-02-03,486.81294964
2008-02-04,488.972222222
2008-02-05,493.646666667
2008-02-06,480.595155709
2008-02-07,483.101973684
2008-02-08,479.676666667
2008-02-09,461.076190476
2008-02-10,491.935714286
2008-02-11,456.827464789
2008-02-12,481.540636042
2008-02-13,468.355987055
2008-02-14,454.471380471
2008-02-15,458.961165049
2008-02-16,477.332061069
2008-02-17,485.409395973
2008-02-18,480.368131868
2008-02-19,453.344370861
2008-02-20,465.307692308
2008-02-21,459.686046512
2008-02-22,482.655677656
2008-02-23,434.25483871
2008-02-24,485.4
2008-02-25,452.851735016
2008-02-26,468.327044025
2008-02-27,462.029508197
2008-02-28,465.189542484
2008-02-29,469.422535211
2008-03-01,466.223367698
2008-03-02,475.741935484
2008-03-03,471.319218241
2008-03-04,471.743670886
2008-03-05,457.961904762
2008-03-06,477.674418605
2008-03-07,470.725752508
2008-03-08,475.813852814
2008-03-09,470.822695035
2008-03-10,464.437086093
2008-03-11,479.426751592
2008-03-12,469.993670886
2008-03-13,481.607843137
2008-03-14,483.101694915
2008-03-15,499.571984436
2008-03-16,486.691823899
2008-03-17,481.477508651
2008-03-18,490.250847458
2008-03-19,485.210526316
2008-03-20,470.112318841
2008-03-21,487.308571429
2008-03-22,540.027777778
2008-03-23,505.14516129
2008-03-24,480.511864407
2008-03-25,480.819354839
2008-03-26,503.142857143
2008-03-27,512.687969925
2008-03-28,487.24
2008-03-29,501.714285714
2008-03-30,502.243243243
2008-03-31,491.399563319
2008-04-01,493.913978495
2008-04-02,487.650909091
2008-04-03,509.61423221
2008-04-04,506.554421769
2008-04-05,500.518939394
2008-04-06,502.770700637
2008-04-07,518.661478599
2008-04-08,523.757894737
2008-04-09,506.811643836
2008-04-10,514.013289037
2008-04-11,510.211267606
2008-04-12,494.449579832
2008-04-13,482.778481013
2008-04-14,490.805825243
2008-04-15,495.185606061
2008-04-16,505.730769231
2008-04-17,499.565371025
2008-04-18,495.462343096
2008-04-19,506.659090909
2008-04-20,483.659863946
2008-04-21,494.763157895
2008-04-22,495.452898551
2008-04-23,498.308928571
2008-04-24,480.35620915
2008-04-25,486.345890411
2008-04-26,488.252964427
2008-04-27,461.961832061
2008-04-28,474.198630137
2008-04-29,477.452631579
2008-04-30,484.672661871
2008-05-01,454.157706093
2008-05-02,460.989864865
