date,price
2006-10-26,1262.8342246
2006-10-27,1369.05583756
2006-10-28,1265.56115108
2006-10-29,1195.17910448
2006-10-30,1256.01980198
2006-10-31,1383.35714286
2006-11-01,1244.52121212
2006-11-02,1263.34517766
2006-11-03,1334.47982063
2006-11-04,1274.5
2006-11-05,1153.63636364
2006-11-06,1229.16402116
2006-11-07,1333.97101449
2006-11-08,1245.27272727
2006-11-09,1241.12626263
2006-11-10,1334.37727273
2006-11-11,1203.87681159
2006-11-12,1191.07936508
2006-11-13,1243.53703704
2006-11-14,1345.94764398
2006-11-15,1242.04469274
2006-11-16,1265.11956522
2006-11-17,1332.4109589
2006-11-18,1249.2746114
2006-11-19,1215.47761194
2006-11-20,1252.48743719
2006-11-21,1345.95698925
2006-11-22,1250.36723164
2006-11-23,1218.55033557
2006-11-24,1307.67597765
2006-11-25,1237.9144385
2006-11-26,1205.0
2006-11-27,1228.58860759
2006-11-28,1297.10191083
2006-11-29,1252.06410256
2006-11-30,1286.33064516
2006-12-01,1224.32867133
2006-12-02,1251.81767956
2006-12-03,1248.73015873
2006-12-04,1193.01242236
2006-12-05,1317.18681319
2006-12-06,1250.66019417
2006-12-07,1259.20103093
2006-12-08,1362.49514563
2006-12-09,1253.5546875
2006-12-10,1202.10526316
2006-12-11,1263.92814371
2006-12-12,1388.75
2006-12-13,1273.82716049
2006-12-14,1207.72847682
2006-12-15,1326.25925926
2006-12-16,1243.75280899
2006-12-17,1197.0
2006-12-18,1265.86699507
2006-12-19,1238.7486911
2006-12-20,1251.90322581
2006-12-21,1255.52083333
2006-12-22,1353.80841121
2006-12-23,1249.10062893
2006-12-24,1138.69117647
2006-12-25,1219.81927711
2006-12-26,1225.64375
2006-12-27,1249.49700599
2006-12-28,1275.57142857
2006-12-29,1343.32338308
2006-12-30,1260.07017544
2006-12-31,1272.30232558
2007-01-01,1232.17021277
2007-01-02,1211.38888889
2007-01-03,1247.35046729
2007-01-04,1247.67757009
2007-01-05,1264.20441989
2007-01-06,1241.36363636
2007-01-07,1141.63934426
2007-01-08,1235.10194175
2007-01-09,1263.98984772
2007-01-10,1244.61809045
2007-01-11,1242.58252427
2007-01-12,1328.52112676
2007-01-13,1225.61061947
2007-01-14,1151.91935484
2007-01-15,1228.7260274
2007-01-16,1333.65405405
2007-01-17,1239.97560976
2007-01-18,1236.56338028
2007-01-19,1335.56132075
2007-01-20,1249.32446809
2007-01-21,1155.77777778
2007-01-22,1247.51041667
2007-01-23,1333.32335329
2007-01-24,1234.96938776
2007-01-25,1229.44117647
2007-01-26,1149.03846154
2007-01-27,1230.81325301
2007-01-28,1160.43478261
2007-01-29,1261.58490566
2007-01-30,1406.60240964
2007-01-31,1239.56050955
2007-02-01,1231.95121951
2007-02-02,1270.31395349
2007-02-03,1275.22666667
2007-02-04,1215.625
2007-02-05,1245.31843575
2007-02-06,1365.47311828
2007-02-07,1241.42473118
2007-02-08,1257.75879397
2007-02-09,1322.39170507
